fg_id,bg_id,position,scale,label,img_name,mask_name
1606841,135237,"[242, 25, 77, 16]",0.1215,0,dataset/composite/train_set/1606841_135237_242_25_77_16_0.1215_0.jpg,dataset/composite/train_set/mask_1606841_135237_242_25_77_16_0.1215_0.jpg
1137870,418028,"[42, 240, 391, 354]",0.8406,0,dataset/composite/train_set/1137870_418028_42_240_391_354_0.8406_0.jpg,dataset/composite/train_set/mask_1137870_418028_42_240_391_354_0.8406_0.jpg
674110,310376,"[215, 36, 256, 483]",0.7559,0,dataset/composite/train_set/674110_310376_215_36_256_483_0.7559_0.jpg,dataset/composite/train_set/mask_674110_310376_215_36_256_483_0.7559_0.jpg
102620,439214,"[273, 266, 57, 80]",0.1811,0,dataset/composite/train_set/102620_439214_273_266_57_80_0.1811_0.jpg,dataset/composite/train_set/mask_102620_439214_273_266_57_80_0.1811_0.jpg
686613,84040,"[154, 141, 145, 91]",0.2271,1,dataset/composite/train_set/686613_84040_154_141_145_91_0.2271_1.jpg,dataset/composite/train_set/mask_686613_84040_154_141_145_91_0.2271_1.jpg
1955649,215901,"[100, 143, 128, 75]",0.2002,0,dataset/composite/train_set/1955649_215901_100_143_128_75_0.2002_0.jpg,dataset/composite/train_set/mask_1955649_215901_100_143_128_75_0.2002_0.jpg
26715,354794,"[240, 159, 28, 43]",0.1215,0,dataset/composite/train_set/26715_354794_240_159_28_43_0.1215_0.jpg,dataset/composite/train_set/mask_26715_354794_240_159_28_43_0.1215_0.jpg
1102733,278121,"[347, 322, 110, 86]",0.2039,1,dataset/composite/train_set/1102733_278121_347_322_110_86_0.2039_1.jpg,dataset/composite/train_set/mask_1102733_278121_347_322_110_86_0.2039_1.jpg
184989,243443,"[259, 209, 35, 95]",0.2239,0,dataset/composite/train_set/184989_243443_259_209_35_95_0.2239_0.jpg,dataset/composite/train_set/mask_184989_243443_259_209_35_95_0.2239_0.jpg
1113843,81311,"[134, 266, 264, 346]",0.5518,0,dataset/composite/train_set/1113843_81311_134_266_264_346_0.5518_0.jpg,dataset/composite/train_set/mask_1113843_81311_134_266_264_346_0.5518_0.jpg
398004,525021,"[83, 346, 79, 64]",0.1504,0,dataset/composite/train_set/398004_525021_83_346_79_64_0.1504_0.jpg,dataset/composite/train_set/mask_398004_525021_83_346_79_64_0.1504_0.jpg
161008,28607,"[507, 89, 115, 41]",0.1802,1,dataset/composite/train_set/161008_28607_507_89_115_41_0.1802_1.jpg,dataset/composite/train_set/mask_161008_28607_507_89_115_41_0.1802_1.jpg
702300,175353,"[156, 114, 118, 86]",0.2474,1,dataset/composite/train_set/702300_175353_156_114_118_86_0.2474_1.jpg,dataset/composite/train_set/mask_702300_175353_156_114_118_86_0.2474_1.jpg
153433,515876,"[159, 85, 235, 327]",0.6828,0,dataset/composite/train_set/153433_515876_159_85_235_327_0.6828_0.jpg,dataset/composite/train_set/mask_153433_515876_159_85_235_327_0.6828_0.jpg
581999,62220,"[294, 97, 266, 255]",0.5974,1,dataset/composite/train_set/581999_62220_294_97_266_255_0.5974_1.jpg,dataset/composite/train_set/mask_581999_62220_294_97_266_255_0.5974_1.jpg
2172002,426209,"[212, 184, 355, 124]",0.6114,0,dataset/composite/train_set/2172002_426209_212_184_355_124_0.6114_0.jpg,dataset/composite/train_set/mask_2172002_426209_212_184_355_124_0.6114_0.jpg
396802,562632,"[246, 306, 391, 170]",0.6114,0,dataset/composite/train_set/396802_562632_246_306_391_170_0.6114_0.jpg,dataset/composite/train_set/mask_396802_562632_246_306_391_170_0.6114_0.jpg
600008,264962,"[226, 159, 265, 251]",0.5313,1,dataset/composite/train_set/600008_264962_226_159_265_251_0.5313_1.jpg,dataset/composite/train_set/mask_600008_264962_226_159_265_251_0.5313_1.jpg
599889,577065,"[64, 68, 381, 371]",0.7733,1,dataset/composite/train_set/599889_577065_64_68_381_371_0.7733_1.jpg,dataset/composite/train_set/mask_599889_577065_64_68_381_371_0.7733_1.jpg
1089226,406093,"[44, 110, 293, 314]",0.6869,1,dataset/composite/train_set/1089226_406093_44_110_293_314_0.6869_1.jpg,dataset/composite/train_set/mask_1089226_406093_44_110_293_314_0.6869_1.jpg
79722,395965,"[569, 159, 60, 185]",0.3864,0,dataset/composite/train_set/79722_395965_569_159_60_185_0.3864_0.jpg,dataset/composite/train_set/mask_79722_395965_569_159_60_185_0.3864_0.jpg
2177147,250703,"[65, 230, 160, 162]",0.3809,1,dataset/composite/train_set/2177147_250703_65_230_160_162_0.3809_1.jpg,dataset/composite/train_set/mask_2177147_250703_65_230_160_162_0.3809_1.jpg
78245,321692,"[332, 146, 190, 167]",0.3809,1,dataset/composite/train_set/78245_321692_332_146_190_167_0.3809_1.jpg,dataset/composite/train_set/mask_78245_321692_332_146_190_167_0.3809_1.jpg
600493,542173,"[110, 73, 51, 115]",0.2401,0,dataset/composite/train_set/600493_542173_110_73_51_115_0.2401_0.jpg,dataset/composite/train_set/mask_600493_542173_110_73_51_115_0.2401_0.jpg
1105449,526360,"[235, 340, 47, 29]",0.1111,1,dataset/composite/train_set/1105449_526360_235_340_47_29_0.1111_1.jpg,dataset/composite/train_set/mask_1105449_526360_235_340_47_29_0.1111_1.jpg
702979,165684,"[610, 132, 26, 118]",0.2474,1,dataset/composite/train_set/702979_165684_610_132_26_118_0.2474_1.jpg,dataset/composite/train_set/mask_702979_165684_610_132_26_118_0.2474_1.jpg
1077959,500699,"[312, 19, 315, 363]",0.8520,1,dataset/composite/train_set/1077959_500699_312_19_315_363_0.8520_1.jpg,dataset/composite/train_set/mask_1077959_500699_312_19_315_363_0.8520_1.jpg
45940,118379,"[155, 33, 101, 187]",0.3904,0,dataset/composite/train_set/45940_118379_155_33_101_187_0.3904_0.jpg,dataset/composite/train_set/mask_45940_118379_155_33_101_187_0.3904_0.jpg
1059010,233840,"[389, 249, 79, 90]",0.2409,1,dataset/composite/train_set/1059010_233840_389_249_79_90_0.2409_1.jpg,dataset/composite/train_set/mask_1059010_233840_389_249_79_90_0.2409_1.jpg
1047231,447378,"[303, 41, 61, 64]",0.1341,0,dataset/composite/train_set/1047231_447378_303_41_61_64_0.1341_0.jpg,dataset/composite/train_set/mask_1047231_447378_303_41_61_64_0.1341_0.jpg
685396,210856,"[55, 284, 183, 54]",0.2994,1,dataset/composite/train_set/685396_210856_55_284_183_54_0.2994_1.jpg,dataset/composite/train_set/mask_685396_210856_55_284_183_54_0.2994_1.jpg
38045,330262,"[345, 108, 66, 119]",0.2500,0,dataset/composite/train_set/38045_330262_345_108_66_119_0.2500_0.jpg,dataset/composite/train_set/mask_38045_330262_345_108_66_119_0.2500_0.jpg
11192,205183,"[324, 212, 47, 61]",0.1451,0,dataset/composite/train_set/11192_205183_324_212_47_61_0.1451_0.jpg,dataset/composite/train_set/mask_11192_205183_324_212_47_61_0.1451_0.jpg
371589,546079,"[213, 167, 45, 105]",0.2202,0,dataset/composite/train_set/371589_546079_213_167_45_105_0.2202_0.jpg,dataset/composite/train_set/mask_371589_546079_213_167_45_105_0.2202_0.jpg
1056998,293793,"[210, 69, 341, 358]",0.7459,1,dataset/composite/train_set/1056998_293793_210_69_341_358_0.7459_1.jpg,dataset/composite/train_set/mask_1056998_293793_210_69_341_358_0.7459_1.jpg
49502,364372,"[540, 174, 83, 94]",0.1972,0,dataset/composite/train_set/49502_364372_540_174_83_94_0.1972_0.jpg,dataset/composite/train_set/mask_49502_364372_540_174_83_94_0.1972_0.jpg
1610456,126097,"[289, 60, 269, 248]",0.5845,0,dataset/composite/train_set/1610456_126097_289_60_269_248_0.5845_0.jpg,dataset/composite/train_set/mask_1610456_126097_289_60_269_248_0.5845_0.jpg
702979,194536,"[415, 288, 33, 151]",0.2474,1,dataset/composite/train_set/702979_194536_415_288_33_151_0.2474_1.jpg,dataset/composite/train_set/mask_702979_194536_415_288_33_151_0.2474_1.jpg
1186220,175263,"[90, 175, 484, 179]",0.7575,0,dataset/composite/train_set/1186220_175263_90_175_484_179_0.7575_0.jpg,dataset/composite/train_set/mask_1186220_175263_90_175_484_179_0.7575_0.jpg
1365320,253903,"[242, 88, 125, 152]",0.3585,0,dataset/composite/train_set/1365320_253903_242_88_125_152_0.3585_0.jpg,dataset/composite/train_set/mask_1365320_253903_242_88_125_152_0.3585_0.jpg
309477,371873,"[103, 149, 420, 274]",0.6571,1,dataset/composite/train_set/309477_371873_103_149_420_274_0.6571_1.jpg,dataset/composite/train_set/mask_309477_371873_103_149_420_274_0.6571_1.jpg
1114959,235537,"[539, 101, 68, 17]",0.1068,0,dataset/composite/train_set/1114959_235537_539_101_68_17_0.1068_0.jpg,dataset/composite/train_set/mask_1114959_235537_539_101_68_17_0.1068_0.jpg
23376,321410,"[285, 148, 51, 61]",0.1215,0,dataset/composite/train_set/23376_321410_285_148_51_61_0.1215_0.jpg,dataset/composite/train_set/mask_23376_321410_285_148_51_61_0.1215_0.jpg
1573868,210856,"[410, 410, 141, 140]",0.2305,1,dataset/composite/train_set/1573868_210856_410_410_141_140_0.2305_1.jpg,dataset/composite/train_set/mask_1573868_210856_410_410_141_140_0.2305_1.jpg
1053009,341100,"[107, 40, 310, 280]",0.6590,1,dataset/composite/train_set/1053009_341100_107_40_310_280_0.6590_1.jpg,dataset/composite/train_set/mask_1053009_341100_107_40_310_280_0.6590_1.jpg
1671939,316008,"[110, 316, 105, 138]",0.2893,0,dataset/composite/train_set/1671939_316008_110_316_105_138_0.2893_0.jpg,dataset/composite/train_set/mask_1671939_316008_110_316_105_138_0.2893_0.jpg
1074276,202944,"[104, 20, 288, 270]",0.5626,1,dataset/composite/train_set/1074276_202944_104_20_288_270_0.5626_1.jpg,dataset/composite/train_set/mask_1074276_202944_104_20_288_270_0.5626_1.jpg
38963,208961,"[481, 29, 95, 31]",0.1494,1,dataset/composite/train_set/38963_208961_481_29_95_31_0.1494_1.jpg,dataset/composite/train_set/mask_38963_208961_481_29_95_31_0.1494_1.jpg
1157703,307751,"[106, 199, 281, 212]",0.5005,0,dataset/composite/train_set/1157703_307751_106_199_281_212_0.5005_0.jpg,dataset/composite/train_set/mask_1157703_307751_106_199_281_212_0.5005_0.jpg
1104816,126235,"[94, 82, 82, 56]",0.1659,0,dataset/composite/train_set/1104816_126235_94_82_82_56_0.1659_0.jpg,dataset/composite/train_set/mask_1104816_126235_94_82_82_56_0.1659_0.jpg
88013,47952,"[293, 344, 21, 64]",0.1343,0,dataset/composite/train_set/88013_47952_293_344_21_64_0.1343_0.jpg,dataset/composite/train_set/mask_88013_47952_293_344_21_64_0.1343_0.jpg
661058,487796,"[271, 191, 17, 44]",0.1047,0,dataset/composite/train_set/661058_487796_271_191_17_44_0.1047_0.jpg,dataset/composite/train_set/mask_661058_487796_271_191_17_44_0.1047_0.jpg
102346,106878,"[559, 235, 46, 76]",0.1811,0,dataset/composite/train_set/102346_106878_559_235_46_76_0.1811_0.jpg,dataset/composite/train_set/mask_102346_106878_559_235_46_76_0.1811_0.jpg
90117,286760,"[172, 119, 153, 469]",0.7332,0,dataset/composite/train_set/90117_286760_172_119_153_469_0.7332_0.jpg,dataset/composite/train_set/mask_90117_286760_172_119_153_469_0.7332_0.jpg
1923578,205572,"[365, 198, 233, 268]",0.5626,1,dataset/composite/train_set/1923578_205572_365_198_233_268_0.5626_1.jpg,dataset/composite/train_set/mask_1923578_205572_365_198_233_268_0.5626_1.jpg
1158368,176580,"[90, 270, 94, 47]",0.1481,0,dataset/composite/train_set/1158368_176580_90_270_94_47_0.1481_0.jpg,dataset/composite/train_set/mask_1158368_176580_90_270_94_47_0.1481_0.jpg
1071126,425400,"[3, 51, 466, 408]",0.8520,1,dataset/composite/train_set/1071126_425400_3_51_466_408_0.8520_1.jpg,dataset/composite/train_set/mask_1071126_425400_3_51_466_408_0.8520_1.jpg
39198,493022,"[212, 88, 58, 63]",0.1494,0,dataset/composite/train_set/39198_493022_212_88_58_63_0.1494_0.jpg,dataset/composite/train_set/mask_39198_493022_212_88_58_63_0.1494_0.jpg
1108092,2434,"[78, 191, 55, 167]",0.3490,0,dataset/composite/train_set/1108092_2434_78_191_55_167_0.3490_0.jpg,dataset/composite/train_set/mask_1108092_2434_78_191_55_167_0.3490_0.jpg
1610456,126097,"[298, 264, 155, 143]",0.3376,0,dataset/composite/train_set/1610456_126097_298_264_155_143_0.3376_0.jpg,dataset/composite/train_set/mask_1610456_126097_298_264_155_143_0.3376_0.jpg
22704,126097,"[343, 270, 23, 85]",0.2002,0,dataset/composite/train_set/22704_126097_343_270_23_85_0.2002_0.jpg,dataset/composite/train_set/mask_22704_126097_343_270_23_85_0.2002_0.jpg
1073290,288836,"[248, 157, 360, 214]",0.5626,1,dataset/composite/train_set/1073290_288836_248_157_360_214_0.5626_1.jpg,dataset/composite/train_set/mask_1073290_288836_248_157_360_214_0.5626_1.jpg
1660287,257458,"[297, 78, 71, 36]",0.1494,0,dataset/composite/train_set/1660287_257458_297_78_71_36_0.1494_0.jpg,dataset/composite/train_set/mask_1660287_257458_297_78_71_36_0.1494_0.jpg
63246,335624,"[494, 17, 64, 76]",0.1798,0,dataset/composite/train_set/63246_335624_494_17_64_76_0.1798_0.jpg,dataset/composite/train_set/mask_63246_335624_494_17_64_76_0.1798_0.jpg
1107403,396765,"[444, 371, 152, 74]",0.2389,0,dataset/composite/train_set/1107403_396765_444_371_152_74_0.2389_0.jpg,dataset/composite/train_set/mask_1107403_396765_444_371_152_74_0.2389_0.jpg
573799,216963,"[349, 24, 285, 231]",0.4815,0,dataset/composite/train_set/573799_216963_349_24_285_231_0.4815_0.jpg,dataset/composite/train_set/mask_573799_216963_349_24_285_231_0.4815_0.jpg
163499,441292,"[67, 465, 287, 74]",0.5993,0,dataset/composite/train_set/163499_441292_67_465_287_74_0.5993_0.jpg,dataset/composite/train_set/mask_163499_441292_67_465_287_74_0.5993_0.jpg
1051736,78695,"[416, 198, 58, 85]",0.1772,0,dataset/composite/train_set/1051736_78695_416_198_58_85_0.1772_0.jpg,dataset/composite/train_set/mask_1051736_78695_416_198_58_85_0.1772_0.jpg
689171,340498,"[159, 45, 79, 108]",0.2271,1,dataset/composite/train_set/689171_340498_159_45_79_108_0.2271_1.jpg,dataset/composite/train_set/mask_689171_340498_159_45_79_108_0.2271_1.jpg
54111,46508,"[97, 182, 318, 201]",0.7472,0,dataset/composite/train_set/54111_46508_97_182_318_201_0.7472_0.jpg,dataset/composite/train_set/mask_54111_46508_97_182_318_201_0.7472_0.jpg
2193871,224134,"[491, 211, 42, 85]",0.2002,0,dataset/composite/train_set/2193871_224134_491_211_42_85_0.2002_0.jpg,dataset/composite/train_set/mask_2193871_224134_491_211_42_85_0.2002_0.jpg
2111340,486139,"[85, 165, 186, 189]",0.2958,0,dataset/composite/train_set/2111340_486139_85_165_186_189_0.2958_0.jpg,dataset/composite/train_set/mask_2111340_486139_85_165_186_189_0.2958_0.jpg
702963,175353,"[51, 2, 78, 35]",0.1635,0,dataset/composite/train_set/702963_175353_51_2_78_35_0.1635_0.jpg,dataset/composite/train_set/mask_702963_175353_51_2_78_35_0.1635_0.jpg
1577887,512157,"[101, 184, 289, 146]",0.4517,1,dataset/composite/train_set/1577887_512157_101_184_289_146_0.4517_1.jpg,dataset/composite/train_set/mask_1577887_512157_101_184_289_146_0.4517_1.jpg
1044356,327578,"[506, 49, 116, 120]",0.2824,0,dataset/composite/train_set/1044356_327578_506_49_116_120_0.2824_0.jpg,dataset/composite/train_set/mask_1044356_327578_506_49_116_120_0.2824_0.jpg
160194,328661,"[165, 212, 115, 29]",0.1802,1,dataset/composite/train_set/160194_328661_165_212_115_29_0.1802_1.jpg,dataset/composite/train_set/mask_160194_328661_165_212_115_29_0.1802_1.jpg
26188,126097,"[471, 302, 38, 85]",0.2002,0,dataset/composite/train_set/26188_126097_471_302_38_85_0.2002_0.jpg,dataset/composite/train_set/mask_26188_126097_471_302_38_85_0.2002_0.jpg
1099426,400592,"[391, 190, 205, 279]",0.5822,0,dataset/composite/train_set/1099426_400592_391_190_205_279_0.5822_0.jpg,dataset/composite/train_set/mask_1099426_400592_391_190_205_279_0.5822_0.jpg
1116256,295317,"[514, 142, 108, 48]",0.1696,0,dataset/composite/train_set/1116256_295317_514_142_108_48_0.1696_0.jpg,dataset/composite/train_set/mask_1116256_295317_514_142_108_48_0.1696_0.jpg
1073513,288836,"[118, 194, 209, 195]",0.4074,1,dataset/composite/train_set/1073513_288836_118_194_209_195_0.4074_1.jpg,dataset/composite/train_set/mask_1073513_288836_118_194_209_195_0.4074_1.jpg
702963,330040,"[308, 571, 104, 46]",0.1635,1,dataset/composite/train_set/702963_330040_308_571_104_46_0.1635_1.jpg,dataset/composite/train_set/mask_702963_330040_308_571_104_46_0.1635_1.jpg
1115106,211850,"[49, 166, 167, 37]",0.2611,1,dataset/composite/train_set/1115106_211850_49_166_167_37_0.2611_1.jpg,dataset/composite/train_set/mask_1115106_211850_49_166_167_37_0.2611_1.jpg
1107233,126235,"[27, 248, 119, 53]",0.2389,0,dataset/composite/train_set/1107233_126235_27_248_119_53_0.2389_0.jpg,dataset/composite/train_set/mask_1107233_126235_27_248_119_53_0.2389_0.jpg
1039853,162322,"[198, 6, 292, 158]",0.4571,0,dataset/composite/train_set/1039853_162322_198_6_292_158_0.4571_0.jpg,dataset/composite/train_set/mask_1039853_162322_198_6_292_158_0.4571_0.jpg
1813163,260974,"[174, 237, 461, 233]",0.7207,1,dataset/composite/train_set/1813163_260974_174_237_461_233_0.7207_1.jpg,dataset/composite/train_set/mask_1813163_260974_174_237_461_233_0.7207_1.jpg
1105800,526360,"[356, 185, 47, 28]",0.1111,0,dataset/composite/train_set/1105800_526360_356_185_47_28_0.1111_0.jpg,dataset/composite/train_set/mask_1105800_526360_356_185_47_28_0.1111_0.jpg
1046170,327578,"[420, 177, 38, 70]",0.1640,0,dataset/composite/train_set/1046170_327578_420_177_38_70_0.1640_0.jpg,dataset/composite/train_set/mask_1046170_327578_420_177_38_70_0.1640_0.jpg
1050004,210333,"[87, 349, 39, 57]",0.1341,0,dataset/composite/train_set/1050004_210333_87_349_39_57_0.1341_0.jpg,dataset/composite/train_set/mask_1050004_210333_87_349_39_57_0.1341_0.jpg
175911,144961,"[206, 376, 211, 23]",0.3309,0,dataset/composite/train_set/175911_144961_206_376_211_23_0.3309_0.jpg,dataset/composite/train_set/mask_175911_144961_206_376_211_23_0.3309_0.jpg
175645,211351,"[147, 321, 336, 45]",0.5251,0,dataset/composite/train_set/175645_211351_147_321_336_45_0.5251_0.jpg,dataset/composite/train_set/mask_175645_211351_147_321_336_45_0.5251_0.jpg
1942243,146570,"[372, 234, 115, 84]",0.1811,0,dataset/composite/train_set/1942243_146570_372_234_115_84_0.1811_0.jpg,dataset/composite/train_set/mask_1942243_146570_372_234_115_84_0.1811_0.jpg
694762,463889,"[81, 18, 255, 327]",0.7672,1,dataset/composite/train_set/694762_463889_81_18_255_327_0.7672_1.jpg,dataset/composite/train_set/mask_694762_463889_81_18_255_327_0.7672_1.jpg
1350666,472250,"[59, 404, 172, 77]",0.3601,0,dataset/composite/train_set/1350666_472250_59_404_172_77_0.3601_0.jpg,dataset/composite/train_set/mask_1350666_472250_59_404_172_77_0.3601_0.jpg
597639,120858,"[347, 206, 128, 174]",0.3630,1,dataset/composite/train_set/597639_120858_347_206_128_174_0.3630_1.jpg,dataset/composite/train_set/mask_597639_120858_347_206_128_174_0.3630_1.jpg
1551064,387318,"[309, 172, 291, 174]",0.4552,0,dataset/composite/train_set/1551064_387318_309_172_291_174_0.4552_0.jpg,dataset/composite/train_set/mask_1551064_387318_309_172_291_174_0.4552_0.jpg
345369,190885,"[123, 356, 220, 153]",0.3601,0,dataset/composite/train_set/345369_190885_123_356_220_153_0.3601_0.jpg,dataset/composite/train_set/mask_345369_190885_123_356_220_153_0.3601_0.jpg
702665,165684,"[236, 424, 61, 19]",0.0961,1,dataset/composite/train_set/702665_165684_236_424_61_19_0.0961_1.jpg,dataset/composite/train_set/mask_702665_165684_236_424_61_19_0.0961_1.jpg
416304,534034,"[288, 49, 28, 91]",0.1423,0,dataset/composite/train_set/416304_534034_288_49_28_91_0.1423_0.jpg,dataset/composite/train_set/mask_416304_534034_288_49_28_91_0.1423_0.jpg
1817887,551836,"[169, 159, 263, 310]",0.5491,0,dataset/composite/train_set/1817887_551836_169_159_263_310_0.5491_0.jpg,dataset/composite/train_set/mask_1817887_551836_169_159_263_310_0.5491_0.jpg
38800,493022,"[301, 320, 37, 63]",0.1494,0,dataset/composite/train_set/38800_493022_301_320_37_63_0.1494_0.jpg,dataset/composite/train_set/mask_38800_493022_301_320_37_63_0.1494_0.jpg
50334,364372,"[42, 137, 80, 162]",0.3396,1,dataset/composite/train_set/50334_364372_42_137_80_162_0.3396_1.jpg,dataset/composite/train_set/mask_50334_364372_42_137_80_162_0.3396_1.jpg
706355,330040,"[155, 361, 364, 58]",0.5693,1,dataset/composite/train_set/706355_330040_155_361_364_58_0.5693_1.jpg,dataset/composite/train_set/mask_706355_330040_155_361_364_58_0.5693_1.jpg
153433,354278,"[97, 147, 253, 352]",0.5508,0,dataset/composite/train_set/153433_354278_97_147_253_352_0.5508_0.jpg,dataset/composite/train_set/mask_153433_354278_97_147_253_352_0.5508_0.jpg
1142450,535278,"[288, 173, 341, 239]",0.5615,0,dataset/composite/train_set/1142450_535278_288_173_341_239_0.5615_0.jpg,dataset/composite/train_set/mask_1142450_535278_288_173_341_239_0.5615_0.jpg
22212,306703,"[22, 247, 435, 356]",0.9069,0,dataset/composite/train_set/22212_306703_22_247_435_356_0.9069_0.jpg,dataset/composite/train_set/mask_22212_306703_22_247_435_356_0.9069_0.jpg
156523,317070,"[3, 219, 111, 38]",0.1735,1,dataset/composite/train_set/156523_317070_3_219_111_38_0.1735_1.jpg,dataset/composite/train_set/mask_156523_317070_3_219_111_38_0.1735_1.jpg
1550096,338988,"[344, 231, 122, 193]",0.4552,1,dataset/composite/train_set/1550096_338988_344_231_122_193_0.4552_1.jpg,dataset/composite/train_set/mask_1550096_338988_344_231_122_193_0.4552_1.jpg
1911593,271888,"[354, 155, 169, 113]",0.2655,0,dataset/composite/train_set/1911593_271888_354_155_169_113_0.2655_0.jpg,dataset/composite/train_set/mask_1911593_271888_354_155_169_113_0.2655_0.jpg
153433,354278,"[32, 34, 384, 533]",0.8342,0,dataset/composite/train_set/153433_354278_32_34_384_533_0.8342_0.jpg,dataset/composite/train_set/mask_153433_354278_32_34_384_533_0.8342_0.jpg
105674,531622,"[453, 99, 185, 193]",0.4540,0,dataset/composite/train_set/105674_531622_453_99_185_193_0.4540_0.jpg,dataset/composite/train_set/mask_105674_531622_453_99_185_193_0.4540_0.jpg
691745,210856,"[560, 9, 28, 138]",0.2271,1,dataset/composite/train_set/691745_210856_560_9_28_138_0.2271_1.jpg,dataset/composite/train_set/mask_691745_210856_560_9_28_138_0.2271_1.jpg
2228863,178403,"[572, 282, 46, 105]",0.2202,0,dataset/composite/train_set/2228863_178403_572_282_46_105_0.2202_0.jpg,dataset/composite/train_set/mask_2228863_178403_572_282_46_105_0.2202_0.jpg
1053009,271888,"[103, 163, 176, 159]",0.3747,1,dataset/composite/train_set/1053009_271888_103_163_176_159_0.3747_1.jpg,dataset/composite/train_set/mask_1053009_271888_103_163_176_159_0.3747_1.jpg
1973097,343849,"[160, 79, 114, 353]",0.5518,0,dataset/composite/train_set/1973097_343849_160_79_114_353_0.5518_0.jpg,dataset/composite/train_set/mask_1973097_343849_160_79_114_353_0.5518_0.jpg
1104962,82273,"[151, 443, 71, 37]",0.1111,1,dataset/composite/train_set/1104962_82273_151_443_71_37_0.1111_1.jpg,dataset/composite/train_set/mask_1104962_82273_151_443_71_37_0.1111_1.jpg
148020,515020,"[237, 233, 352, 231]",0.5508,0,dataset/composite/train_set/148020_515020_237_233_352_231_0.5508_0.jpg,dataset/composite/train_set/mask_148020_515020_237_233_352_231_0.5508_0.jpg
1138694,17877,"[92, 130, 110, 38]",0.2304,0,dataset/composite/train_set/1138694_17877_92_130_110_38_0.2304_0.jpg,dataset/composite/train_set/mask_1138694_17877_92_130_110_38_0.2304_0.jpg
1098441,371137,"[84, 97, 147, 165]",0.3087,0,dataset/composite/train_set/1098441_371137_84_97_147_165_0.3087_0.jpg,dataset/composite/train_set/mask_1098441_371137_84_97_147_165_0.3087_0.jpg
93704,47952,"[564, 369, 38, 105]",0.2202,0,dataset/composite/train_set/93704_47952_564_369_38_105_0.2202_0.jpg,dataset/composite/train_set/mask_93704_47952_564_369_38_105_0.2202_0.jpg
72410,41993,"[91, 224, 63, 80]",0.1684,0,dataset/composite/train_set/72410_41993_91_224_63_80_0.1684_0.jpg,dataset/composite/train_set/mask_72410_41993_91_224_63_80_0.1684_0.jpg
596564,120858,"[120, 92, 320, 371]",0.7733,1,dataset/composite/train_set/596564_120858_120_92_320_371_0.7733_1.jpg,dataset/composite/train_set/mask_596564_120858_120_92_320_371_0.7733_1.jpg
1053199,435037,"[274, 232, 113, 57]",0.1772,0,dataset/composite/train_set/1053199_435037_274_232_113_57_0.1772_0.jpg,dataset/composite/train_set/mask_1053199_435037_274_232_113_57_0.1772_0.jpg
312227,437904,"[303, 121, 233, 179]",0.3750,1,dataset/composite/train_set/312227_437904_303_121_233_179_0.3750_1.jpg,dataset/composite/train_set/mask_312227_437904_303_121_233_179_0.3750_1.jpg
2177300,250703,"[187, 183, 415, 215]",0.6495,1,dataset/composite/train_set/2177300_250703_187_183_415_215_0.6495_1.jpg,dataset/composite/train_set/mask_2177300_250703_187_183_415_215_0.6495_1.jpg
1823340,577065,"[418, 162, 163, 255]",0.5313,1,dataset/composite/train_set/1823340_577065_418_162_163_255_0.5313_1.jpg,dataset/composite/train_set/mask_1823340_577065_418_162_163_255_0.5313_1.jpg
585074,553034,"[203, 259, 190, 163]",0.3393,1,dataset/composite/train_set/585074_553034_203_259_190_163_0.3393_1.jpg,dataset/composite/train_set/mask_585074_553034_203_259_190_163_0.3393_1.jpg
1074276,44878,"[467, 143, 114, 106]",0.2502,1,dataset/composite/train_set/1074276_44878_467_143_114_106_0.2502_1.jpg,dataset/composite/train_set/mask_1074276_44878_467_143_114_106_0.2502_1.jpg
1562148,106736,"[263, 276, 119, 102]",0.2409,1,dataset/composite/train_set/1562148_106736_263_276_119_102_0.2409_1.jpg,dataset/composite/train_set/mask_1562148_106736_263_276_119_102_0.2409_1.jpg
1071126,457335,"[198, 35, 376, 329]",0.7049,1,dataset/composite/train_set/1071126_457335_198_35_376_329_0.7049_1.jpg,dataset/composite/train_set/mask_1071126_457335_198_35_376_329_0.7049_1.jpg
1973069,178980,"[17, 199, 28, 103]",0.2164,0,dataset/composite/train_set/1973069_178980_17_199_28_103_0.2164_0.jpg,dataset/composite/train_set/mask_1973069_178980_17_199_28_103_0.2164_0.jpg
674110,310376,"[84, 100, 256, 483]",0.7559,0,dataset/composite/train_set/674110_310376_84_100_256_483_0.7559_0.jpg,dataset/composite/train_set/mask_674110_310376_84_100_256_483_0.7559_0.jpg
694742,90662,"[138, 374, 206, 63]",0.4293,1,dataset/composite/train_set/694742_90662_138_374_206_63_0.4293_1.jpg,dataset/composite/train_set/mask_694742_90662_138_374_206_63_0.4293_1.jpg
1117546,575498,"[198, 118, 310, 138]",0.4858,0,dataset/composite/train_set/1117546_575498_198_118_310_138_0.4858_0.jpg,dataset/composite/train_set/mask_1117546_575498_198_118_310_138_0.4858_0.jpg
27305,321410,"[84, 336, 143, 142]",0.3376,0,dataset/composite/train_set/27305_321410_84_336_143_142_0.3376_0.jpg,dataset/composite/train_set/mask_27305_321410_84_336_143_142_0.3376_0.jpg
1110136,203879,"[586, 183, 35, 125]",0.3490,0,dataset/composite/train_set/1110136_203879_586_183_35_125_0.3490_0.jpg,dataset/composite/train_set/mask_1110136_203879_586_183_35_125_0.3490_0.jpg
